Obs,ring,DOY,CO2,block,true_ten,true_twenty,true_thirty,true_forty,true_fifty,true_sixty,true_seventy,start_ten,start_twenty,start_thirty,start_forty,start_fifty,start_sixty,start_seventy
19,5,194,ele,1,15.4253,26.4935,33.7041,38.6021,41.8295,42.043,42.7441,35.1113,40.936,39.2019,39.0015,39.9251,39.9742,40.6488
20,1,196,amb,1,17.6324,23.13,28.5588,32.4571,40.8678,45.0853,44.1536,32.0325,37.2214,37.2458,38.8282,41.2341,42.9473,41.9039
21,5,196,ele,1,14.4011,25.1279,31.9273,36.9878,41.8344,42.1345,42.8676,35.1113,40.936,39.2019,39.0015,39.9251,39.9742,40.6488
22,1,199,amb,1,15.707,22.0007,26.9671,28.81,34.5761,43.2681,44.059,32.0325,37.2214,37.2458,38.8282,41.2341,42.9473,41.9039
23,5,199,ele,1,14.7606,24.0504,30.5509,34.5584,40.6885,41.7018,42.746,35.1113,40.936,39.2019,39.0015,39.9251,39.9742,40.6488
24,1,201,amb,1,16.8046,21.9433,26.3088,27.7017,31.7767,39.1437,43.4225,32.0325,37.2214,37.2458,38.8282,41.2341,42.9473,41.9039
25,5,201,ele,1,14.5205,22.7446,28.8026,31.9281,38.2428,41.1055,42.7248,35.1113,40.936,39.2019,39.0015,39.9251,39.9742,40.6488
26,1,203,amb,1,15.6379,21.0079,25.1975,26.2032,28.8988,33.3389,39.687,32.0325,37.2214,37.2458,38.8282,41.2341,42.9473,41.9039
27,5,203,ele,1,13.7063,20.761,26.4711,28.988,33.4639,37.5905,42.0057,35.1113,40.936,39.2019,39.0015,39.9251,39.9742,40.6488
28,1,206,amb,1,22.8366,24.0516,26.379,26.4385,27.9122,31.0877,36.5435,32.0325,37.2214,37.2458,38.8282,41.2341,42.9473,41.9039
29,5,206,ele,1,14.334,20.2308,25.3362,27.6429,31.1254,35.4892,40.6322,35.1113,40.936,39.2019,39.0015,39.9251,39.9742,40.6488
30,1,208,amb,1,20.7302,23.9751,26.4074,26.288,27.9629,30.9475,35.8343,32.0325,37.2214,37.2458,38.8282,41.2341,42.9473,41.9039
31,5,208,ele,1,14.7359,20.0249,25.0673,27.1627,30.7437,34.2131,39.512,35.1113,40.936,39.2019,39.0015,39.9251,39.9742,40.6488
32,1,210,amb,1,17.9963,22.6098,26.1513,26.2461,27.8824,29.9676,34.1371,32.0325,37.2214,37.2458,38.8282,41.2341,42.9473,41.9039
33,5,210,ele,1,14.2303,20.0425,24.6224,26.624,29.3286,32.276,37.3602,35.1113,40.936,39.2019,39.0015,39.9251,39.9742,40.6488
34,1,213,amb,1,17.3989,22.4683,25.6538,26.2455,27.7132,30.0965,33.6232,32.0325,37.2214,37.2458,38.8282,41.2341,42.9473,41.9039
35,5,213,ele,1,14.0765,19.8356,24.1802,26.2907,28.6557,31.0596,35.354,35.1113,40.936,39.2019,39.0015,39.9251,39.9742,40.6488
36,1,215,amb,1,16.9122,22.2011,25.7163,26.1122,27.8307,30.1133,33.4544,32.0325,37.2214,37.2458,38.8282,41.2341,42.9473,41.9039
37,5,215,ele,1,13.8742,19.5512,23.9364,25.7553,27.9014,30.6749,34.8339,35.1113,40.936,39.2019,39.0015,39.9251,39.9742,40.6488
38,1,217,amb,1,16.456,21.6404,25.3971,25.8534,27.4614,29.542,32.8724,32.0325,37.2214,37.2458,38.8282,41.2341,42.9473,41.9039
39,5,217,ele,1,13.6663,19.1161,23.3121,25.2608,27.1998,29.6967,33.9285,35.1113,40.936,39.2019,39.0015,39.9251,39.9742,40.6488
40,1,220,amb,1,17.3231,21.8784,25.5271,26.0451,27.6067,29.6475,32.9402,32.0325,37.2214,37.2458,38.8282,41.2341,42.9473,41.9039
41,5,220,ele,1,14.2309,19.7771,23.6704,25.068,27.0107,30.0465,33.6735,35.1113,40.936,39.2019,39.0015,39.9251,39.9742,40.6488
42,1,222,amb,1,17.3843,21.6452,25.1791,25.9525,27.5662,29.7388,32.7811,32.0325,37.2214,37.2458,38.8282,41.2341,42.9473,41.9039
43,5,222,ele,1,14.3233,19.6374,23.4427,24.8396,26.5908,29.4322,33.2182,35.1113,40.936,39.2019,39.0015,39.9251,39.9742,40.6488
44,1,224,amb,1,16.7485,21.2148,24.853,25.7146,27.2031,29.132,32.0291,32.0325,37.2214,37.2458,38.8282,41.2341,42.9473,41.9039
45,5,224,ele,1,14.0463,19.2217,23.0712,24.3553,26.2337,29.1522,32.7898,35.1113,40.936,39.2019,39.0015,39.9251,39.9742,40.6488
46,1,227,amb,1,20.6374,23.2607,26.2119,26.3608,27.4677,29.3657,32.1323,32.0325,37.2214,37.2458,38.8282,41.2341,42.9473,41.9039
47,5,227,ele,1,15.3411,20.3852,23.8063,24.8715,26.2502,28.811,32.5274,35.1113,40.936,39.2019,39.0015,39.9251,39.9742,40.6488
48,1,229,amb,1,20.1383,23.4866,26.1547,26.3647,27.5049,29.3675,32.2522,32.0325,37.2214,37.2458,38.8282,41.2341,42.9473,41.9039
49,5,229,ele,1,15.3125,20.1873,23.497,24.7422,26.2229,28.8448,32.2787,35.1113,40.936,39.2019,39.0015,39.9251,39.9742,40.6488
50,1,231,amb,1,19.8867,23.2889,26.0655,26.3255,27.6989,29.3929,32.4249,32.0325,37.2214,37.2458,38.8282,41.2341,42.9473,41.9039
51,5,231,ele,1,15.314,20.2729,23.7194,24.6606,26.1914,28.8827,32.5341,35.1113,40.936,39.2019,39.0015,39.9251,39.9742,40.6488
52,1,234,amb,1,18.502,22.592,25.9881,26.269,27.4814,28.9462,31.668,32.0325,37.2214,37.2458,38.8282,41.2341,42.9473,41.9039
53,5,234,ele,1,13.7741,18.7575,23.1021,24.306,25.5154,27.5643,31.6733,35.1113,40.936,39.2019,39.0015,39.9251,39.9742,40.6488
54,1,237,amb,1,23.9156,25.9852,29.1425,28.9391,29.0991,30.438,33.3635,32.0325,37.2214,37.2458,38.8282,41.2341,42.9473,41.9039
55,5,237,ele,1,17.1742,23.9595,27.5083,29.172,29.5974,30.9266,33.5936,35.1113,40.936,39.2019,39.0015,39.9251,39.9742,40.6488
56,1,241,amb,1,20.7069,25.187,28.4935,28.4294,29.1157,30.3617,33.4885,32.0325,37.2214,37.2458,38.8282,41.2341,42.9473,41.9039
57,5,241,ele,1,15.0399,22.109,26.1351,28.2784,29.0429,30.1616,33.4242,35.1113,40.936,39.2019,39.0015,39.9251,39.9742,40.6488
58,1,243,amb,1,19.7721,24.7837,27.9432,28.2812,28.9737,30.3455,33.0346,32.0325,37.2214,37.2458,38.8282,41.2341,42.9473,41.9039
59,5,243,ele,1,15.5475,21.8139,25.3905,27.3389,28.4578,29.6374,32.8999,35.1113,40.936,39.2019,39.0015,39.9251,39.9742,40.6488
60,1,250,amb,1,18.3417,22.2614,26.0306,26.3845,27.3778,28.8527,31.7162,32.0325,37.2214,37.2458,38.8282,41.2341,42.9473,41.9039
61,5,250,ele,1,14.9453,20.6832,24.0247,25.9816,26.8584,28.5187,31.9098,35.1113,40.936,39.2019,39.0015,39.9251,39.9742,40.6488
62,1,252,amb,1,22.6324,23.3128,26.5475,26.5489,27.7967,29.3753,32.2502,32.0325,37.2214,37.2458,38.8282,41.2341,42.9473,41.9039
63,5,252,ele,1,16.7354,22.2112,24.9017,26.1115,26.906,29.0158,32.109,35.1113,40.936,39.2019,39.0015,39.9251,39.9742,40.6488
64,1,255,amb,1,21.9603,24.0757,26.6808,26.7836,27.9143,29.5739,32.7756,32.0325,37.2214,37.2458,38.8282,41.2341,42.9473,41.9039
65,5,255,ele,1,16.823,22.4385,25.3028,26.0935,27.0942,29.1319,32.3341,35.1113,40.936,39.2019,39.0015,39.9251,39.9742,40.6488
66,1,258,amb,1,24.344,23.9607,26.3816,26.3393,27.5342,28.9588,32.1061,32.0325,37.2214,37.2458,38.8282,41.2341,42.9473,41.9039
67,5,258,ele,1,17.403,22.8857,25.2782,25.912,26.7909,29.0033,32.1325,35.1113,40.936,39.2019,39.0015,39.9251,39.9742,40.6488
68,1,263,amb,1,28.2118,26.2737,27.3056,26.8402,27.8796,29.1899,32.4373,32.0325,37.2214,37.2458,38.8282,41.2341,42.9473,41.9039
69,5,263,ele,1,20.5491,27.3453,27.0394,26.5392,27.2218,29.3424,32.384,35.1113,40.936,39.2019,39.0015,39.9251,39.9742,40.6488
70,1,266,amb,1,26.1692,26.242,27.0196,26.7203,27.9957,29.3841,32.6049,32.0325,37.2214,37.2458,38.8282,41.2341,42.9473,41.9039
71,5,266,ele,1,19.5133,26.9398,26.9347,26.5219,27.1574,29.0891,32.3372,35.1113,40.936,39.2019,39.0015,39.9251,39.9742,40.6488
72,1,269,amb,1,30.9764,31.2336,29.8083,27.7574,28.1594,29.6019,32.6867,32.0325,37.2214,37.2458,38.8282,41.2341,42.9473,41.9039
73,5,269,ele,1,23.0137,31.5823,30.6443,29.0104,28.4763,29.3642,32.4945,35.1113,40.936,39.2019,39.0015,39.9251,39.9742,40.6488
74,4,167,amb,2,35.2737,40.4264,40.3204,40.6227,41.2011,41.6027,41.4284,35.2737,40.4264,40.3204,40.6227,41.2011,41.6027,41.4284
75,3,167,ele,2,33.1964,39.6872,39.6698,40.9405,41.9845,42.2209,41.2886,33.1964,39.6872,39.6698,40.9405,41.9845,42.2209,41.2886
76,4,171,amb,2,32.3424,40.0943,40.0424,40.3527,40.8343,41.2802,41.0599,35.2737,40.4264,40.3204,40.6227,41.2011,41.6027,41.4284
77,3,171,ele,2,30.887,38.7218,39.1475,40.6323,41.7178,42.0483,41.0834,33.1964,39.6872,39.6698,40.9405,41.9845,42.2209,41.2886
78,4,173,amb,2,34.8304,39.9338,39.9494,40.344,40.8707,41.3161,41.1329,35.2737,40.4264,40.3204,40.6227,41.2011,41.6027,41.4284
79,3,173,ele,2,34.5926,40.6594,40.5226,41.112,41.8157,42.0016,41.064,33.1964,39.6872,39.6698,40.9405,41.9845,42.2209,41.2886
80,4,175,amb,2,30.955,39.4337,39.6094,40.0095,40.5627,41.0995,40.9275,35.2737,40.4264,40.3204,40.6227,41.2011,41.6027,41.4284
81,3,175,ele,2,32.0224,38.7994,39.1044,40.3328,41.4807,41.7529,40.7808,33.1964,39.6872,39.6698,40.9405,41.9845,42.2209,41.2886
82,4,178,amb,2,36.9396,40.4032,39.8655,40.335,40.7882,41.3176,41.0126,35.2737,40.4264,40.3204,40.6227,41.2011,41.6027,41.4284
83,3,178,ele,2,37.5709,42.0949,40.4775,40.8761,41.8432,42.1349,41.1857,33.1964,39.6872,39.6698,40.9405,41.9845,42.2209,41.2886
84,4,180,amb,2,33.0344,40.3451,40.0889,40.5583,41.0775,41.4681,41.2851,35.2737,40.4264,40.3204,40.6227,41.2011,41.6027,41.4284
85,3,180,ele,2,33.4264,39.7001,39.5108,40.8379,41.7867,42.0862,41.1372,33.1964,39.6872,39.6698,40.9405,41.9845,42.2209,41.2886
86,4,182,amb,2,27.3491,39.7632,40.0149,40.3721,40.8798,41.3069,41.143,35.2737,40.4264,40.3204,40.6227,41.2011,41.6027,41.4284
87,3,182,ele,2,28.52,39.5574,39.5627,40.97,42.0255,42.2509,41.2266,33.1964,39.6872,39.6698,40.9405,41.9845,42.2209,41.2886
88,4,186,amb,2,19.07,35.9098,39.8669,40.4658,41.0316,41.5351,41.3333,35.2737,40.4264,40.3204,40.6227,41.2011,41.6027,41.4284
89,3,186,ele,2,19.958,37.0916,39.8446,40.9798,42.0654,42.2986,41.3207,33.1964,39.6872,39.6698,40.9405,41.9845,42.2209,41.2886
90,4,192,amb,2,14.7024,23.236,37.1802,42.5532,43.2724,43.9764,43.586,35.2737,40.4264,40.3204,40.6227,41.2011,41.6027,41.4284
91,3,192,ele,2,16.9399,28.0174,39.5837,43.3898,44.4925,44.7898,43.6059,33.1964,39.6872,39.6698,40.9405,41.9845,42.2209,41.2886
92,4,194,amb,2,14.2995,21.1861,31.5984,41.0829,42.9202,43.7163,43.3534,35.2737,40.4264,40.3204,40.6227,41.2011,41.6027,41.4284
93,3,194,ele,2,15.7353,23.1975,34.7412,41.5112,43.92,44.391,43.2877,33.1964,39.6872,39.6698,40.9405,41.9845,42.2209,41.2886
94,4,196,amb,2,12.6926,18.2511,26.8624,36.6634,42.4338,43.8649,43.6278,35.2737,40.4264,40.3204,40.6227,41.2011,41.6027,41.4284
95,3,196,ele,2,15.2672,21.1223,30.6156,38.8664,43.5579,44.5388,43.5549,33.1964,39.6872,39.6698,40.9405,41.9845,42.2209,41.2886
96,4,199,amb,2,14.258,19.3861,27.1986,32.5713,40.5356,43.0449,43.1597,35.2737,40.4264,40.3204,40.6227,41.2011,41.6027,41.4284
97,3,199,ele,2,15.4492,19.9077,27.8247,34.0614,39.6247,44.0372,43.5496,33.1964,39.6872,39.6698,40.9405,41.9845,42.2209,41.2886
98,4,201,amb,2,13.8324,19.1092,25.63,31.1919,37.488,42.1486,42.8328,35.2737,40.4264,40.3204,40.6227,41.2011,41.6027,41.4284
99,3,201,ele,2,14.0621,18.4113,24.9277,29.0083,33.3156,40.0382,43.6128,33.1964,39.6872,39.6698,40.9405,41.9845,42.2209,41.2886
100,4,203,amb,2,13.0987,17.9782,24.3804,28.6177,34.1056,38.4986,40.4906,35.2737,40.4264,40.3204,40.6227,41.2011,41.6027,41.4284
101,3,203,ele,2,14.359,17.8398,24.0364,26.9823,29.4599,34.4505,40.818,33.1964,39.6872,39.6698,40.9405,41.9845,42.2209,41.2886
102,4,206,amb,2,18.2171,20.7499,28.1502,31.5569,34.0892,36.4278,37.3212,35.2737,40.4264,40.3204,40.6227,41.2011,41.6027,41.4284
103,3,206,ele,2,17.4809,20.2862,27.4006,29.7776,30.6126,33.7287,39.2608,33.1964,39.6872,39.6698,40.9405,41.9845,42.2209,41.2886
104,4,208,amb,2,17.2809,20.0331,27.3909,30.582,33.5636,35.7498,36.3794,35.2737,40.4264,40.3204,40.6227,41.2011,41.6027,41.4284
105,3,208,ele,2,16.0597,19.6804,26.05,28.6096,29.5908,32.0192,37.4691,33.1964,39.6872,39.6698,40.9405,41.9845,42.2209,41.2886
106,4,210,amb,2,15.2569,18.6234,25.2228,28.6279,32.1062,35.1309,35.1995,35.2737,40.4264,40.3204,40.6227,41.2011,41.6027,41.4284
107,3,210,ele,2,15.8932,18.8955,24.4617,26.989,28.2567,30.0729,35.0956,33.1964,39.6872,39.6698,40.9405,41.9845,42.2209,41.2886
108,4,213,amb,2,15.2664,19.2212,25.2778,28.7235,32.0604,34.8402,34.7372,35.2737,40.4264,40.3204,40.6227,41.2011,41.6027,41.4284
109,3,213,ele,2,15.3441,17.9546,23.7149,26.3205,27.3516,29.3063,33.2852,33.1964,39.6872,39.6698,40.9405,41.9845,42.2209,41.2886
110,4,215,amb,2,15.3139,19.3896,25.2431,28.4601,32.0691,34.3257,33.5199,35.2737,40.4264,40.3204,40.6227,41.2011,41.6027,41.4284
111,3,215,ele,2,15.5633,18.0556,23.8353,25.821,26.8778,29.0234,33.103,33.1964,39.6872,39.6698,40.9405,41.9845,42.2209,41.2886
112,4,217,amb,2,14.4553,18.1744,24.0968,27.0269,31.0868,33.6928,33.3872,35.2737,40.4264,40.3204,40.6227,41.2011,41.6027,41.4284
113,3,217,ele,2,14.2917,17.6087,23.0468,25.0258,25.5406,27.8588,31.5788,33.1964,39.6872,39.6698,40.9405,41.9845,42.2209,41.2886
114,4,220,amb,2,15.1468,19.3777,24.8428,27.7318,31.5174,33.1856,32.2228,35.2737,40.4264,40.3204,40.6227,41.2011,41.6027,41.4284
115,3,220,ele,2,15.2474,17.7178,23.0012,25.1101,25.5884,27.9735,31.5159,33.1964,39.6872,39.6698,40.9405,41.9845,42.2209,41.2886
116,4,222,amb,2,14.8465,19.28,24.6798,27.8802,31.3418,33.0965,31.8057,35.2737,40.4264,40.3204,40.6227,41.2011,41.6027,41.4284
117,3,222,ele,2,15.0718,17.5056,22.7931,24.5553,25.1597,27.475,30.944,33.1964,39.6872,39.6698,40.9405,41.9845,42.2209,41.2886
118,4,224,amb,2,14.4586,18.1218,24.2145,27.3286,31.0252,32.5653,31.5307,35.2737,40.4264,40.3204,40.6227,41.2011,41.6027,41.4284
119,3,224,ele,2,15.1407,17.4693,22.6674,24.3046,24.9065,27.1886,30.6169,33.1964,39.6872,39.6698,40.9405,41.9845,42.2209,41.2886
120,4,227,amb,2,16.7094,19.7114,25.0865,29.7584,32.2106,33.3745,31.9505,35.2737,40.4264,40.3204,40.6227,41.2011,41.6027,41.4284
121,3,227,ele,2,16.4696,18.0639,24.3446,26.9198,27.318,28.8252,32.4546,33.1964,39.6872,39.6698,40.9405,41.9845,42.2209,41.2886
122,4,229,amb,2,16.2095,19.7747,25.7165,29.4579,32.0675,33.1208,31.6217,35.2737,40.4264,40.3204,40.6227,41.2011,41.6027,41.4284
123,3,229,ele,2,15.8467,18.4108,24.7047,27.2627,27.5214,29.3716,32.303,33.1964,39.6872,39.6698,40.9405,41.9845,42.2209,41.2886
124,4,231,amb,2,15.8395,18.8906,25.1111,28.7815,31.8865,32.9469,31.3917,35.2737,40.4264,40.3204,40.6227,41.2011,41.6027,41.4284
125,3,231,ele,2,15.9904,18.4874,24.6699,27.0427,27.3778,29.102,32.0987,33.1964,39.6872,39.6698,40.9405,41.9845,42.2209,41.2886
126,4,234,amb,2,15.2615,19.2162,24.7357,28.2432,31.2698,32.8686,31.428,35.2737,40.4264,40.3204,40.6227,41.2011,41.6027,41.4284
127,3,234,ele,2,15.7434,18.0992,23.9613,26.4996,27.1336,28.8338,31.9431,33.1964,39.6872,39.6698,40.9405,41.9845,42.2209,41.2886
128,4,237,amb,2,19.0244,22.7239,30.5221,35.0958,35.7897,36.3444,34.0096,35.2737,40.4264,40.3204,40.6227,41.2011,41.6027,41.4284
129,3,237,ele,2,17.5191,20.4181,29.7999,34.3431,35.756,37.4653,38.9788,33.1964,39.6872,39.6698,40.9405,41.9845,42.2209,41.2886
130,4,241,amb,2,16.928,20.3019,28.3567,33.491,35.2845,36.1092,34.0587,35.2737,40.4264,40.3204,40.6227,41.2011,41.6027,41.4284
131,3,241,ele,2,16.8666,19.8226,28.4938,33.439,35.1515,37.3061,38.5995,33.1964,39.6872,39.6698,40.9405,41.9845,42.2209,41.2886
132,4,243,amb,2,16.7176,20.7207,27.6018,32.283,34.2273,35.8669,34.4213,35.2737,40.4264,40.3204,40.6227,41.2011,41.6027,41.4284
133,3,243,ele,2,16.6657,20.073,28.3062,33.0948,34.5623,36.6828,38.049,33.1964,39.6872,39.6698,40.9405,41.9845,42.2209,41.2886
134,4,250,amb,2,16.507,20.3394,26.631,30.7236,33.3062,35.0162,33.3143,35.2737,40.4264,40.3204,40.6227,41.2011,41.6027,41.4284
135,3,250,ele,2,16.3734,19.7724,26.6889,30.9014,31.784,34.5988,36.6556,33.1964,39.6872,39.6698,40.9405,41.9845,42.2209,41.2886
136,4,252,amb,2,19.7978,21.0781,28.2882,31.7175,33.6784,34.8048,32.9065,35.2737,40.4264,40.3204,40.6227,41.2011,41.6027,41.4284
137,3,252,ele,2,17.8689,21.1297,28.934,32.1792,33.1671,35.3989,36.8746,33.1964,39.6872,39.6698,40.9405,41.9845,42.2209,41.2886
138,4,255,amb,2,19.7567,22.5073,28.446,32.3946,34.1922,35.1639,32.8029,35.2737,40.4264,40.3204,40.6227,41.2011,41.6027,41.4284
139,3,255,ele,2,18.2437,21.4822,29.422,33.1333,33.7161,35.6196,36.714,33.1964,39.6872,39.6698,40.9405,41.9845,42.2209,41.2886
140,4,258,amb,2,20.9971,22.4917,29.2279,32.463,33.504,34.7483,32.8059,35.2737,40.4264,40.3204,40.6227,41.2011,41.6027,41.4284
141,3,258,ele,2,19.0706,23.227,30.3982,33.3928,33.8453,35.8866,36.9215,33.1964,39.6872,39.6698,40.9405,41.9845,42.2209,41.2886
142,4,263,amb,2,24.973,25.7953,30.3592,33.2129,34.9947,35.1901,32.8046,35.2737,40.4264,40.3204,40.6227,41.2011,41.6027,41.4284
143,3,263,ele,2,19.4114,22.6243,30.3865,33.5833,35.092,36.2124,36.9623,33.1964,39.6872,39.6698,40.9405,41.9845,42.2209,41.2886
144,4,266,amb,2,23.0395,25.6828,30.5391,33.2371,34.8409,34.9765,32.6733,35.2737,40.4264,40.3204,40.6227,41.2011,41.6027,41.4284
145,3,266,ele,2,21.0659,24.4474,31.8989,35.1605,35.0438,36.0857,36.7235,33.1964,39.6872,39.6698,40.9405,41.9845,42.2209,41.2886
146,4,269,amb,2,27.8348,29.779,33.5584,36.5243,36.6723,36.6043,34.0923,35.2737,40.4264,40.3204,40.6227,41.2011,41.6027,41.4284
147,3,269,ele,2,24.2546,26.8383,34.7865,37.5068,38.4769,39.6533,39.5848,33.1964,39.6872,39.6698,40.9405,41.9845,42.2209,41.2886
148,10,167,amb,3,33.8803,36.2477,36.053,36.9721,39.529,41.5114,41.2464,33.8803,36.2477,36.053,36.9721,39.529,41.5114,41.2464
149,14,167,ele,3,34.2248,37.0662,36.4762,37.9706,40.6094,41.5919,41.0058,34.2248,37.0662,36.4762,37.9706,40.6094,41.5919,41.0058
150,10,171,amb,3,30.2692,35.282,35.6147,37.036,39.4614,41.3555,41.1031,33.8803,36.2477,36.053,36.9721,39.529,41.5114,41.2464
151,14,171,ele,3,32.46,36.9001,36.5621,38.0343,40.8147,41.7154,41.1375,34.2248,37.0662,36.4762,37.9706,40.6094,41.5919,41.0058
152,10,173,amb,3,34.6341,36.0737,35.7588,36.7297,39.2553,41.2576,40.9732,33.8803,36.2477,36.053,36.9721,39.529,41.5114,41.2464
153,14,173,ele,3,35.4294,36.8128,36.3812,37.9097,40.6097,41.5154,40.9282,34.2248,37.0662,36.4762,37.9706,40.6094,41.5919,41.0058
154,10,175,amb,3,30.7859,35.2107,35.3889,36.7807,39.1209,41.164,40.914,33.8803,36.2477,36.053,36.9721,39.529,41.5114,41.2464
155,14,175,ele,3,32.0261,36.5395,36.1617,37.4395,40.2907,41.3641,40.7329,34.2248,37.0662,36.4762,37.9706,40.6094,41.5919,41.0058
156,10,178,amb,3,36.142,36.4587,36.078,36.9404,39.3925,41.3307,41.0382,33.8803,36.2477,36.053,36.9721,39.529,41.5114,41.2464
157,14,178,ele,3,36.426,37.3756,36.7596,38.5919,40.8608,41.6411,40.8564,34.2248,37.0662,36.4762,37.9706,40.6094,41.5919,41.0058
158,10,180,amb,3,31.9066,36.0346,35.9652,37.3043,39.5355,41.5071,41.2272,33.8803,36.2477,36.053,36.9721,39.529,41.5114,41.2464
159,14,180,ele,3,32.692,37.2095,36.7071,38.1901,40.8335,41.8115,41.0991,34.2248,37.0662,36.4762,37.9706,40.6094,41.5919,41.0058
160,10,182,amb,3,28.129,35.8988,35.8639,37.1312,39.7924,41.6714,41.4292,33.8803,36.2477,36.053,36.9721,39.529,41.5114,41.2464
161,14,182,ele,3,29.9597,36.8142,36.5876,38.2561,40.8341,41.7152,41.0612,34.2248,37.0662,36.4762,37.9706,40.6094,41.5919,41.0058
162,10,186,amb,3,23.3975,33.6197,35.7498,37.188,39.5468,41.6076,41.3288,33.8803,36.2477,36.053,36.9721,39.529,41.5114,41.2464
163,14,186,ele,3,25.1868,34.6929,36.382,38.1066,40.8353,41.7351,41.2315,34.2248,37.0662,36.4762,37.9706,40.6094,41.5919,41.0058
164,10,192,amb,3,21.0242,30.568,35.8578,38.2741,41.7283,44.0158,43.7662,33.8803,36.2477,36.053,36.9721,39.529,41.5114,41.2464
165,14,192,ele,3,22.4009,30.7926,33.6911,38.2343,42.7144,43.9468,43.3677,34.2248,37.0662,36.4762,37.9706,40.6094,41.5919,41.0058
166,10,194,amb,3,20.2066,27.7996,33.4148,36.4941,40.9454,43.7242,43.3679,33.8803,36.2477,36.053,36.9721,39.529,41.5114,41.2464
167,14,194,ele,3,21.191,28.7533,31.3796,35.8128,41.7913,43.76,43.1806,34.2248,37.0662,36.4762,37.9706,40.6094,41.5919,41.0058
168,10,196,amb,3,19.8345,26.7398,31.7124,34.7381,40.0164,43.571,43.6511,33.8803,36.2477,36.053,36.9721,39.529,41.5114,41.2464
169,14,196,ele,3,20.2538,28.033,30.5593,34.3504,40.1308,43.6033,43.3964,34.2248,37.0662,36.4762,37.9706,40.6094,41.5919,41.0058
170,10,199,amb,3,19.7881,25.9778,30.4491,33.012,37.7562,41.7475,43.0818,33.8803,36.2477,36.053,36.9721,39.529,41.5114,41.2464
171,14,199,ele,3,19.7843,27.4264,29.2839,31.7485,35.4226,41.734,42.834,34.2248,37.0662,36.4762,37.9706,40.6094,41.5919,41.0058
172,10,201,amb,3,18.3988,23.9325,28.8922,31.5096,36.3143,40.2194,42.6622,33.8803,36.2477,36.053,36.9721,39.529,41.5114,41.2464
