Obs,ring,doy,CO2,block,true_ten,true_twenty,true_thirty,true_forty,true_fifty,true_sixty,true_seventy,start_ten,start_twenty,start_thirty,start_forty,start_fifty,start_sixty,start_seventy
28,21,206,550,1,30.7611,38.7434,37.7158,37.8297,40.083,43.4838,44.487,34.0135,42.2586,40.8538,40.9827,42.4323,45.0944,45.2622
29,17,209,370,1,40.9394,45.497,43.1481,44.7393,44.8166,43.2129,43.1397,30.3476,44.9703,43.4293,44.7288,44.6701,42.9197,42.8513
30,21,209,550,1,41.3096,42.8835,40.5897,40.4257,42.4158,45.0742,45.3374,34.0135,42.2586,40.8538,40.9827,42.4323,45.0944,45.2622
31,17,212,370,1,38.0686,45.3475,43.5228,45.0944,45.078,43.3475,43.284,30.3476,44.9703,43.4293,44.7288,44.6701,42.9197,42.8513
32,21,212,550,1,37.8865,42.4065,40.2904,40.4001,42.3275,45.1572,45.431,34.0135,42.2586,40.8538,40.9827,42.4323,45.0944,45.2622
33,17,214,370,1,34.7671,45.0845,43.1798,44.8991,44.9467,43.1544,43.0517,30.3476,44.9703,43.4293,44.7288,44.6701,42.9197,42.8513
34,21,214,550,1,34.4143,41.4911,40.0365,40.1561,42.2648,45.0722,45.3693,34.0135,42.2586,40.8538,40.9827,42.4323,45.0944,45.2622
35,17,216,370,1,31.22,44.5969,42.7533,44.6392,44.602,42.8269,42.6342,30.3476,44.9703,43.4293,44.7288,44.6701,42.9197,42.8513
36,21,216,550,1,30.9489,40.4922,39.6154,39.6354,41.5136,44.151,44.6412,34.0135,42.2586,40.8538,40.9827,42.4323,45.0944,45.2622
37,17,224,370,1,39.3529,44.3965,42.1945,43.9883,43.9932,42.1996,41.8983,30.3476,44.9703,43.4293,44.7288,44.6701,42.9197,42.8513
38,21,224,550,1,38.8447,41.0708,39.0277,39.2207,40.7791,43.3748,43.8384,34.0135,42.2586,40.8538,40.9827,42.4323,45.0944,45.2622
39,17,227,370,1,37.9958,44.1527,42.5518,44.0654,43.7446,41.7135,41.6581,30.3476,44.9703,43.4293,44.7288,44.6701,42.9197,42.8513
40,21,227,550,1,37.0182,40.415,38.8552,38.7311,40.4572,43.0704,43.3802,34.0135,42.2586,40.8538,40.9827,42.4323,45.0944,45.2622
41,17,229,370,1,36.3606,43.755,42.0515,43.597,43.6335,41.9658,41.3646,30.3476,44.9703,43.4293,44.7288,44.6701,42.9197,42.8513
42,21,229,550,1,33.7743,40.1436,38.7992,38.8662,40.4286,42.9791,43.42,34.0135,42.2586,40.8538,40.9827,42.4323,45.0944,45.2622
43,17,233,370,1,39.3991,44.1704,42.1741,43.8964,43.9607,42.2675,42.0298,30.3476,44.9703,43.4293,44.7288,44.6701,42.9197,42.8513
44,21,233,550,1,39.2323,41.3764,39.5036,39.4291,41.0828,43.5457,43.6229,34.0135,42.2586,40.8538,40.9827,42.4323,45.0944,45.2622
45,17,235,370,1,38.7445,44.371,42.3864,44.0153,43.9716,42.0873,41.8215,30.3476,44.9703,43.4293,44.7288,44.6701,42.9197,42.8513
