"year","doy","hour","zen","solar","netsolar","dw_solar","up_solar","temp","rh","windspeed","precip","day_length"
2006,3,8,79.7275,58.19,18.38,21.66,5.565,3.96,0.9219,3.65,0,8.30293091119731
2006,3,9,72.0545,132.848,42.46,53.375,12.74,4.62,0.895,3.17,0,8.31427883553198
2006,3,10,66.3975,154.192,60.265,77.525,18.52,5.21,0.8669,2.53,0,8.31432307068437
2006,3,11,63.344,202.63,48.29,62.655,15.105,5.47,0.86,2.12,0,8.31432278108337
2006,3,12,63.2865,205.942,78.405,103.77,25.51,5.5,0.8644,3.09,0,8.31432279779483
2006,3,13,66.228,149.408,53.425,70.42,17.62,5.14,0.8819,3.73,0,8.31432276995814
2006,3,14,71.7955,98.532,33.065,43.33,11.095,4.65,0.9031,3.44,0,8.31432278203904
2006,3,15,79.4035,54.28,15.665,19.51,5.32,4.1,0.9356,2.2,0,8.31425546628252
2006,3,16,88.4365,19.642,1.47,1.165,0.755,3.31,0.9688,1.74,0,8.02411763927213
2006,3,17,98.8405,0,0,0,0.005,3.05,0.9725,2.11,0,8.00096107830508
2006,3,18,109.734,0,0,0,0.06,2.98,0.97,3.02,0,8.00069296605519
2006,3,19,121.0385,0,0,0,0.005,3.16,0.9619,4.38,0,8.00058992903547
2006,3,20,132.487,0,0,0,0.01,3.24,0.965,5.27,0,8.00055844768705
2006,3,21,143.719,0,0,0,0.005,3.45,0.9675,5.53,0,8.00060687312887
2006,3,22,153.972,0,0,0,0,3.71,0.97,5.14,0,8.00073695742347
2006,3,23,161.1475,0,0,0,0,3.94,0.9712,5.2,0,8.00094305127015
2006,4,0,161.3235,0,0,0,0,3.99,0.9831,5.84,0,8.00121721888094
2006,4,1,154.362,0,0,0,0,3.65,1,6.39,0,8.00154834400192
2006,4,2,144.177,0,0,0,0,3.6,1,6.73,0,8.00192211851516
2006,4,3,132.9645,0,0,0,0.1,3.6,0.9962,6.94,0,8.00230185053133
2006,4,4,121.5105,0,0,0,0.03,3.62,0.9838,6.73,0,8.00264437270997
2006,4,5,110.187,0,0,0,0.01,3.66,0.9825,6.59,0,8.00292251286548
2006,4,6,99.263,0,0,0,0.06,3.79,0.9831,6.34,0,8.00312443878608
2006,4,7,88.7895,22.54,13.655,14.875,5.735,3.71,0.9869,5.61,0,8.26015440918641
2006,4,8,79.7125,93.38,94.435,122.16,39.965,3.8,0.9644,5.79,0,8.31162685074885
2006,4,9,72.0165,128.11,68.87,88.815,20.91,3.44,0.9425,7.23,0,8.31193338014046
2006,4,10,66.3335,219.19,52.62,67.22,16.13,3.31,0.9106,8.14,0,8.31193417744921
2006,4,11,63.2535,380.19,88.88,116.25,28.375,4.07,0.8756,8.32,0,8.31193415838559
2006,4,12,63.1705,253.552,80.64,106.375,26.72,4.93,0.8631,8.28,0,8.3119341734697
2006,4,13,66.0975,212.842,34.345,44.65,11.63,5.92,0.8125,8.52,0,8.31193420982464
2006,4,14,71.654,87.952,23.325,29.31,7.755,6.25,0.7644,8.27,0,8.31193424825623
2006,4,15,79.2575,104.052,11.405,13.795,4.28,5.67,0.7788,7.04,0,8.3043504106158
2006,4,16,88.2595,11.73,1.19,1.03,1.035,4.53,0.8325,6.44,0,7.96412336321521
2006,4,17,98.693,0,0,0,0.05,3.65,0.8594,6.71,0,7.95610878555062
2006,4,18,109.587,0,0,0,0.04,2.19,0.8938,6.5,0,7.95598835217342
2006,4,19,120.893,0,0,0,0.135,0.55,0.9431,5.4,0,7.95593470820291
2006,4,20,132.3415,0,0,0,0.1,-0.9,1,4.55,0,7.9559276622564
2006,4,21,143.57,0,0,0,0.065,-1.56,1,4.57,0,7.95596804257593
2006,4,22,153.8225,0,0,0,0.185,-1.76,1,4.83,0,7.95605278748803
2006,4,23,161.0145,0,0,0,0.155,-1.06,0.9838,5.52,0,7.95617642299352
2006,5,0,161.2505,0,0,0,0.07,-0.72,0.9525,5.63,0,7.95633111562302
2006,5,1,154.348,0,0,0,0.08,-0.3,0.915,5.83,0,7.95650746311852
2006,5,2,144.193,0,0,0,0.165,-0.27,0.9,5.59,0,7.95669752672177
2006,5,3,132.987,0,0,0,0.16,-0.56,0.91,5.19,0,7.9568841307595
2006,5,4,121.536,0,0,0,0.03,-0.82,0.9219,5.02,0,7.95705009845023
2006,5,5,110.207,0,0,0,0.025,-0.92,0.9312,4.92,0,7.95718711525499
2006,5,6,99.273,0,0,0,0.03,-0.74,0.9262,5.15,0,7.95728524948302
2006,5,7,88.7855,22.31,6.81,7.91,2.65,-0.57,0.9225,5.34,0,7.96378521979282
2006,5,8,79.689,132.94,30.355,38.125,9.75,0.61,0.8644,5.95,0,8.1829931968553
2006,5,9,71.9715,200.79,79.69,105.03,26.675,2.07,0.7869,6.49,0,8.18553538998441
2006,5,10,66.262,268.732,74.97,98.545,24.72,3.34,0.7194,7.01,0,8.18553924922957
2006,5,11,63.1545,230.368,81.81,108.15,26.995,3.77,0.6919,7.13,0,8.18553905657864
2006,5,12,63.0495,258.658,61.47,80.845,20.215,3.78,0.6838,7.37,0,8.18553909506535
2006,5,13,65.959,186.76,42.12,54.21,13.475,3.51,0.6819,7.62,0,8.18553924158445
2006,5,14,71.507,83.49,39.235,50.635,12.73,2.93,0.6881,7.6,0,8.18553987133912
2006,5,15,79.107,170.89,9.075,10.545,3.355,1.97,0.7206,6.58,0,8.16048394685855
2006,5,16,88.117,14.95,0.745,0.37,0.645,0.38,0.8056,4.8,0,7.86120429770841
2006,5,17,98.5415,0,0,0,0.225,-0.63,0.8556,4.42,0,7.85839145866207
2006,5,18,109.4365,0,0,0,0.21,-0.78,0.8581,4.9,0,7.85830355731368
2006,5,19,120.7435,0,0,0,0.14,-1.15,0.875,5.02,0,7.85826132039514
2006,5,20,132.1925,0,0,0,0.145,-1.53,0.8956,4.71,0,7.85826450712905
2006,5,21,143.419,0,0,0,0.08,-1.44,0.8881,4.84,0,7.85831466489986
2006,5,22,153.6705,0,0,0,0.105,-1.5,0.89,4.96,0,7.85840738135891
2006,5,23,160.8745,0,0,0,0.13,-1.84,0.9019,5.12,0,7.85853591914501
2006,6,0,161.171,0,0,0,0.165,-2.63,0.935,4.91,0,7.85869283121967
2006,6,1,154.328,0,0,0,0.15,-3.16,0.9462,4.97,0,7.85886596896913
2006,6,2,144.199,0,0,0,0.16,-3.3,0.9262,5.19,0,7.85904792367583
2006,6,3,133.006,0,0,0,0.17,-3.63,0.93,4.95,0,7.8592222003739
2006,6,4,121.5535,0,0,0,0.16,-3.7,0.9206,5.43,0,7.85937681236951
2006,6,5,110.2205,0,0,0,0.24,-3.65,0.8962,5.85,0,7.85950163184037
2006,6,6,99.277,0,0,0,0.185,-4.06,0.9056,4.88,0,7.85958765090281
2006,6,7,88.774,20.93,2.835,2.55,1.24,-4.1,0.8994,4.18,0,7.85997022356983
2006,6,8,79.6595,70.15,16.305,19.475,5.29,-2.12,0.7475,4.93,0,8.00621079794938
2006,6,9,71.9185,192.28,44.995,58.235,14.72,-0.28,0.5769,4.93,0,8.02126650883795
2006,6,10,66.183,305.808,88.755,118.1,29.515,0.63,0.5412,4.02,0,8.02127288179629
2006,6,11,63.0505,363.17,76.44,101.505,25.2,1.25,0.5294,3.52,0,8.02127146947702
2006,6,12,62.9205,289.708,104.87,139.825,34.75,1.56,0.5294,3.26,0,8.02127164022367
2006,6,13,65.814,287.408,77.745,103.145,25.365,1.49,0.5469,3.52,0,8.02127146772051
2006,6,14,71.3535,165.6,63.515,84.945,21.245,1.07,0.5831,3.86,0,8.0212714325071
2006,6,15,78.951,121.9,29.505,38.88,10.12,0.26,0.6694,3.42,0,8.02127144139642
2006,6,16,87.9695,14.858,6.72,8.11,2.58,-1.93,0.8375,2.65,0,7.92518898418488
2006,6,17,98.3855,0,0,0,0.125,-2.2,0.8538,2.98,0,7.85845648369739
2006,6,18,109.2825,0,0,0,0.21,-1.76,0.8194,4.11,0,7.85842553985532
2006,6,19,120.592,0,0,0,0.105,-1.67,0.8094,5.22,0,7.8583974971776
2006,6,20,132.038,0,0,0,0.075,-1.79,0.8275,5.47,0,7.85840845456569
2006,6,21,143.262,0,0,0,0.07,-1.87,0.84,6.05,0,7.85846509727608
2006,6,22,153.511,0,0,0,0.065,-1.66,0.8256,6.82,0,7.85856181471038
2006,6,23,160.726,0,0,0,0,-1.41,0.8175,7.22,0,7.85869531071763
2006,7,0,161.0795,0,0,0,0.045,-1.33,0.8319,6.91,0,7.8588572365059
2006,7,1,154.3,0,0,0,0,-1.04,0.8162,7.04,0,7.85903429451225
2006,7,2,144.201,0,0,0,0.11,-1.18,0.8412,6.51,0,7.85921468614136
2006,7,3,133.0175,0,0,0,0,-1.45,0.8731,6.45,0,7.85938469335008
2006,7,4,121.567,0,0,0,0.02,-1.6,0.8944,6.27,0,7.85953469496372
2006,7,5,110.227,0,0,0,0.09,-1.91,0.9212,5.95,0,7.85965394327527
2006,7,6,99.2745,0,0,0,0.065,-2.33,0.9488,5.76,0,7.85973397895294
2006,7,7,88.7585,26.45,13.33,15.805,6.23,-2.26,0.9419,5.93,0,8.0171931981522
2006,7,8,79.6235,247.618,91.015,123.3,43.015,-0.99,0.8719,5.99,0,8.09226387382073
2006,7,9,71.8595,556.83,165.39,228.83,70.535,1.27,0.7675,6.29,0,8.09260882597083
2006,7,10,66.0965,753.25,225.09,312.45,92.895,3.44,0.6988,6.23,0,8.09260804175274
2006,7,11,62.9365,854.818,294.365,409.75,120.335,5.21,0.655,6.42,0,8.09260812972033
2006,7,12,62.785,872.758,303.7,424.95,124.975,6.73,0.6169,6.63,0,8.09260800046121
2006,7,13,65.662,753.71,278.39,389.805,119.685,7.43,0.6062,6.63,0,8.09260802663802
2006,7,14,71.1945,505.54,189.965,266.085,86.415,7.4,0.6288,6,0,8.09260810851785
2006,7,15,78.791,213.532,102.645,142.85,50.825,5.26,0.7681,3.84,0,8.09260841845827
2006,7,16,87.7815,25.208,9.02,12.075,4.19,1.44,0.9275,3.93,0,8.09063503121801
2006,7,17,98.227,0,0,0,0,0.77,0.9694,3.94,0,7.95177242416865
2006,7,18,109.1275,0,0,0,0,0.46,0.995,3.83,0,7.95212610533658
2006,7,19,120.4355,0,0,0,0,-0.05,1,3.71,0,7.95212524251512
2006,7,20,131.8845,0,0,0,0,-0.2,1,3.5,0,7.95214345097981
2006,7,21,143.1065,0,0,0,0,-0.12,1,3.26,0,7.95220786264246
2006,7,22,153.3495,0,0,0,0.12,0.07,1,3.03,0,7.9523205643028
2006,7,23,160.5735,0,0,0,0.065,0.3,1,2.89,0,7.95247965907899
2006,8,0,160.9835,0,0,0,0.025,-0.41,1,3.13,0,7.95267069169314
2006,8,1,154.2635,0,0,0,0.12,-0.6,1,3.5,0,7.95287867646824
2006,8,2,144.1965,0,0,0,0,-0.33,0.99,4.38,0,7.95308907340923
2006,8,3,133.0245,0,0,0,0.04,-0.1,0.9562,5.47,0,7.95328773516157
2006,8,4,121.573,0,0,0,0,-0.28,0.9644,6.24,0,7.95345809162214
2006,8,5,110.2285,0,0,0,0,-0.42,0.9712,6.81,0,7.95358402294145
2006,8,6,99.266,0,0,0,0.03,-0.32,0.9688,7.22,0,7.95365930305454
2006,8,7,88.7365,15.548,4.05,4.135,1.53,-0.05,0.9631,7.55,0,7.95437723742477
2006,8,8,79.5815,193.292,36.07,46.345,12.425,1.48,0.9162,8.35,0,8.11946117174247
2006,8,9,71.7925,443.808,64.93,85.31,22.525,4,0.8375,8.67,0,8.12121248395419
2006,8,10,66.0045,693.22,147.985,198.24,54.22,6.69,0.7575,9.11,0,8.12120450886684
2006,8,11,62.817,873.54,293.175,411.82,124.89,9.62,0.6806,8.96,0,8.12120421312172
2006,8,12,62.6425,824.09,299.14,418.73,125.775,11.59,0.6238,9.05,0,8.12120429526625
2006,8,13,65.5045,644.552,228.855,317.61,95.775,12.02,0.61,8.68,0,8.12120418613012
2006,8,14,71.0285,414.92,116.09,157.545,45.08,11.1,0.66,7.45,0,8.12120423757205
2006,8,15,78.625,201.25,90.795,124.155,40.3,10.06,0.7225,6.8,0,8.12120442200334
2006,8,16,87.6285,23.69,21.06,29.53,12.12,8.27,0.8131,5.66,0,8.12120360033932
2006,8,17,98.0625,0,0,0,0.19,8.27,0.8069,6.4,0,8.06127289520008
2006,8,18,108.9675,0,0,0,0.07,8.3,0.8,7.36,0,8.06390856694711
2006,8,19,120.278,0,0,0,0.19,7.58,0.7962,7.99,0,8.06403459206734
2006,8,20,131.726,0,0,0,0.3,6.18,0.7969,7.94,0,8.06405705336011
2006,8,21,142.945,0,0,0,0.2,4.36,0.845,7.27,0,8.06411732660329
2006,8,22,153.1815,0,0,0,0.11,3.02,0.8938,6.64,0,8.06422155899145
2006,8,23,160.4135,0,0,0,0.285,2.37,0.9088,6.96,0,8.06436516914303
2006,9,0,160.877,0,0,0,0.01,1.49,0.9431,7.03,0,8.06453412291478
2006,9,1,154.222,0,0,0,0,0.69,0.9838,6.68,0,8.06471627971812
2006,9,2,144.186,0,0,0,0.005,0.57,0.9712,6.86,0,8.06489775800404
2006,9,3,133.025,0,0,0,0.05,0.55,0.9562,6.45,0,8.06506757668798
2006,9,4,121.5735,0,0,0,0.065,0.37,0.9575,5.21,0,8.06521334411145
2006,9,5,110.224,0,0,0,0.045,0.14,0.9619,4.15,0,8.06532481011146
2006,9,6,99.2505,0,0,0,0.035,-0.31,0.9825,3.27,0,8.06539426169797
2006,9,7,88.71,13.432,5.245,5.915,1.92,-0.39,0.9788,3.14,0,8.06733383349169
2006,9,8,79.5325,73.83,49.945,65.61,17.07,1.54,0.8631,4.26,0,8.22647822830021
2006,9,9,71.7185,121.348,53.53,70.635,18.155,3.79,0.7306,4.31,0,8.22739783908607
2006,9,10,65.902,236.118,43.06,56.16,14.205,5.08,0.66,4.34,0,8.22739011497327
2006,9,11,62.688,242.42,37.525,48.57,12.185,5.87,0.6306,4.28,0,8.22738986451829
2006,9,12,62.4915,205.482,48.155,62.255,15.455,6.35,0.6138,4.26,0,8.22738991490725
2006,9,13,65.3395,222.548,51.585,67.275,16.835,6.52,0.6088,4.02,0,8.2273901107467
2006,9,14,70.859,101.752,34.95,44.715,11.285,6.21,0.6225,3.66,0,8.22739002485699
2006,9,15,78.4555,32.752,17.475,21.465,5.66,5.19,0.685,3.07,0,8.22734479363031
2006,9,16,87.47,15.18,2.665,2.57,1.18,2.31,0.8644,2.33,0,8.04636052972825
2006,9,17,97.9005,0,0,0,0.06,0.81,0.8944,2.57,0,8.03638063509226
2006,9,18,108.8055,0,0,0,0.105,-0.11,0.9219,2.56,0,8.03637391364434
2006,9,19,120.118,0,0,0,0.08,-0.77,0.9638,2.46,0,8.03635794889897
2006,9,20,131.5655,0,0,0,0.085,-1.27,0.9944,2.34,0,8.03638704453873
2006,9,21,142.78,0,0,0,0.06,-1.5,1,2.22,0,8.03646165035433
2006,9,22,153.012,0,0,0,0.06,-1.64,1,2.15,0,8.03657700796716
2006,9,23,160.249,0,0,0,0.03,-1.85,1,2.12,0,8.03672532225503
2006,10,0,160.765,0,0,0,0.075,-1.96,1,2.08,0,8.03689628778324
2006,10,1,154.172,0,0,0,0.045,-2.15,1,2.29,0,8.03707922480866
2006,10,2,144.1685,0,0,0,0.085,-2.49,1,2.86,0,8.0372602050212
2006,10,3,133.017,0,0,0,0.02,-2.64,1,2.89,0,8.03742714700569
2006,10,4,121.5705,0,0,0,0,-1.7,1,3.3,0,8.03756890521772
2006,10,5,110.2135,0,0,0,0.025,-1.17,0.9688,4.35,0,8.03767508933872
2006,10,6,99.2295,0,0,0,0.015,-1.18,0.9706,3.61,0,8.03773865383162
2006,10,7,88.675,12.742,5.09,5.93,1.995,-1,0.9594,3.64,0,8.03889945216067
2006,10,8,79.477,111.918,33.085,42.63,11.285,-0.29,0.9175,4.97,0,8.17626029518148
2006,10,9,71.6405,242.19,70.485,93.27,23.93,0.4,0.89,4.4,0.08,8.17735021536439
2006,10,10,65.7945,331.292,97.385,129.68,32.745,0.95,0.8775,5.19,0.06,8.17733643368939
2006,10,11,62.5535,389.482,78.59,103.685,25.58,1.6,0.8688,6.11,0.14,8.17733604994128
2006,10,12,62.335,253.46,88.225,117.73,29.565,2.43,0.8638,6.66,0.47,8.17733611677038
2006,10,13,65.1705,249.182,85.21,111.965,28.14,3.04,0.8769,6.43,0.45,8.17733638366225
2006,10,14,70.6845,82.11,13.155,15.385,4.195,3.26,0.9038,6.03,0.29,8.17722784350572
2006,10,15,78.281,32.292,13.31,14.755,4.085,3.05,0.9412,5.03,0.42,8.15439175167045
2006,10,16,87.2705,15.732,1.76,1.06,0.705,2.72,0.9706,4.89,0.78,7.94001185584465
2006,10,17,97.7315,0,0,0,0,2.87,0.9731,4.51,0.82,7.93616553835913
2006,10,18,108.6405,0,0,0,0,2.79,0.9912,3.2,0.67,7.93613418546703
2006,10,19,119.955,0,0,0,0,2.27,1,2.2,0.42,7.93611826142841
2006,10,20,131.4035,0,0,0,0,2.51,1,1.71,0.12,7.9361640318369
2006,10,21,142.6135,0,0,0,0,2.76,1,1.68,0.03,7.93627378277593
2006,10,22,152.8365,0,0,0,0,2.79,1,2.23,0.03,7.93644766063991
2006,10,23,160.076,0,0,0,0.03,3.74,1,4.18,0.03,7.93668361713835
2006,11,0,160.6435,0,0,0,0.53,4.02,1,5.55,0.04,7.93696224816784
2006,11,1,154.115,0,0,0,0.485,4.01,0.9838,6.7,0.04,7.93726264552898
2006,11,2,144.1435,0,0,0,0.28,3.44,0.9688,6.91,0.02,7.93755466114267
2006,11,3,133.005,0,0,0,0.56,2.3,0.965,6.46,0.02,7.93782142367085
2006,11,4,121.5575,0,0,0,0.25,1.4,0.9694,6.15,0.04,7.93803968368846
2006,11,5,110.1965,0,0,0,0.245,0.99,0.9694,5.83,0.06,7.93819560598822
2006,11,6,99.2015,0,0,0,0.03,0.73,0.9662,6.44,0.2,7.93828527756012
2006,11,7,88.6355,17.48,0.47,0,0.245,0.5,0.9581,7.1,0.16,7.93833183243735
2006,11,8,79.4135,118.45,8.205,7.99,2.26,0.97,0.9225,7.56,0.09,7.93414785785596
2006,11,9,71.5515,241.27,39.02,46.785,9.66,1.87,0.8644,8.13,0.02,7.96128777517873
2006,11,10,65.6795,218.592,45.13,54.62,11.265,2.82,0.8062,8.16,0.01,7.9607138313129
2006,11,11,62.413,488.29,110.1,138.975,29.205,4.58,0.7069,7.87,0,7.96069751587504
2006,11,12,62.1715,752.1,282.29,376.355,97.86,6.64,0.5919,7.61,0,7.96069728398152
2006,11,13,64.995,679.558,289.775,398.82,117.92,7.88,0.5381,7.52,0,7.96069744310276
2006,11,14,70.504,568.79,209.93,291.945,95.49,8.25,0.5462,7.53,0,7.96069808275757
2006,11,15,78.102,282.44,112.195,156.855,58.65,7.37,0.6238,6.56,0,7.96069728953936
2006,11,16,87.106,35.65,17.63,23.96,11.1,4.67,0.7675,5.71,0,7.96069692368847
2006,11,17,97.56,0,0,0,0.2,3.8,0.8075,7,0,7.9415051058962
2006,11,18,108.4735,0,0,0,0,3.18,0.8394,7.53,0,7.94922722395377
2006,11,19,119.7905,0,0,0,0,2.64,0.8669,7.6,0,7.94941412986299
2006,11,20,131.2375,0,0,0,0,2.37,0.8844,7.45,0,7.94949994089178
2006,11,21,142.4445,0,0,0,0.01,2.15,0.9,7.22,0,7.94968436211819
2006,11,22,152.658,0,0,0,0.005,2.05,0.9088,7.14,0,7.94995807361718
2006,11,23,159.9,0,0,0,0,1.96,0.9131,7.14,0,7.95030728668989
2006,12,0,160.5135,0,0,0,0,1.89,0.9169,7.25,0,7.9507037650746
2006,12,1,154.0495,0,0,0,0,1.8,0.9244,7.29,0,7.95111903902218
2006,12,2,144.111,0,0,0,0.01,1.69,0.935,7.24,0,7.95152189827907
2006,12,3,132.986,0,0,0,0,1.49,0.9512,7.05,0,7.95189062689373
2006,12,4,121.5425,0,0,0,0.025,1.19,0.9719,6.69,0,7.95219761822972
2006,12,5,110.1755,0,0,0,0.05,0.87,0.9938,6.21,0,7.95241879132974
2006,12,6,99.168,0,0,0,0.055,0.46,1,5.68,0,7.9525423179136
2006,12,7,88.5895,28.75,17.485,20.005,7.74,0.79,1,5.88,0,8.12429179310619
2006,12,8,79.3455,278.852,102.69,133.765,45.73,2.76,0.9088,6.69,0,8.1434102221548
2006,12,9,71.4585,591.468,210.125,284.66,89.15,5.03,0.8269,6.6,0,8.14345234167405
2006,12,10,65.558,839.132,291.685,403.735,121.335,7.98,0.7112,7.7,0,8.1434512240449
2006,12,11,62.264,957.95,338.355,470.5,138.815,10.08,0.6512,8.42,0,8.14345119127411
2006,12,12,62.002,961.952,340.85,475.175,141.6,11.78,0.5919,9.48,0,8.14345122851668
2006,12,13,64.813,845.848,295.06,412.085,127.54,12.66,0.5662,10.17,0,8.14345136010666
2006,12,14,70.3175,621,214.865,299.905,100.08,12.62,0.5906,10.18,0,8.14345188805777
2006,12,15,77.9195,317.308,109.39,151.39,57.475,11.67,0.6556,9.32,0,8.14345123385069
2006,12,16,86.939,37.03,18.57,24.53,10.7,10.08,0.7406,8.95,0,8.14345104885908
2006,12,17,97.386,0,0,0,0.295,9.44,0.7875,9.08,0,8.12304414220032
2006,12,18,108.304,0,0,0,0,9.13,0.8275,9.01,0,8.130083153438
2006,12,19,119.624,0,0,0,0.005,8.57,0.8888,8.19,0,8.13026742600657
2006,12,20,131.0685,0,0,0,0.04,9.07,0.905,7.75,0.01,8.1303172054371
2006,12,21,142.2725,0,0,0,0,9.65,0.9225,7.84,0.02,8.13042221860785
2006,12,22,152.4765,0,0,0,0.155,10.26,0.9362,7.76,0.03,8.13059567529359
2006,12,23,159.7145,0,0,0,0.005,10.57,0.9525,7.24,0.05,8.13083387274198
2006,13,0,160.3765,0,0,0,0.06,10.87,0.9631,6.74,0.1,8.13113618829466
2006,13,1,153.976,0,0,0,0.015,11.06,0.975,6.15,0.3,8.13146901881512
2006,13,2,144.0745,0,0,0,0.005,11.34,0.9819,6.11,0.64,8.1317962203999
2006,13,3,132.963,0,0,0,0.115,11.33,1,5.77,0.88,8.13208026256365
2006,13,4,121.518,0,0,0,0.115,11.28,1,5.31,0.72,8.13228693912288
2006,13,5,110.147,0,0,0,0.125,11.12,1,4.43,0.36,8.13242175696627
2006,13,6,99.129,0,0,0,0.26,10.28,1,2.66,0.37,8.13249237521961
2006,13,7,88.5385,17.158,0.8,0.07,0.27,9.9,1,2.11,0.22,8.13252045847937
